"DCODE","DISTNAME","DISTCOUNTY","CC","AVG.FTE","RNK.FTE","LOCREV","AVG.LOCREV","RNK.LOCREV","STREV","AVG.STREV","RNK.STREV","FEDREV","AVG.FEDREV","RNK.FEDREV","TOTREV","AVG.TOTREV","RNK.TOTREV","BASINS","AVG.BASINS","RNK.BASINS","ADDINS","AVG.ADDINS","RNK.ADDINS","AEINS","AVG.AEINS","RNK.AEINS","ITOT","AVG.ITOT","RNK.ITOT","ISAL","AVG.ISAL","RNK.ISAL","ISSUP","AVG.ISSUP","RNK.ISSUP","ADM","AVG.ADM","RNK.ADM","FACACQ","AVG.FACACQ","RNK.FACACQ","OPNMNT","AVG.OPNMNT","RNK.OPNMNT","TRANS","AVG.TRANS","RNK.TRANS","SSTOT","AVG.SSTOT","RNK.SSTOT","SSSAL","AVG.SSSAL","RNK.SSSAL","COE","AVG.COE","RNK.COE","TOTEXP","AVG.TOTEXP","RNK.TOTEXP","T.SAL","AVG.T.SAL","RNK.T.SAL","HSEV","AVG.HSEV","RNK.HSEV","NHSEV","AVG.NHSEV","RNK.NHSEV","P.TCHR","AVG.P.TCHR","RNK.P.TCH","GROUP","AEPUPILS.A","AEPUPILS.S","YEAR","id"
47030,"FOWLERVILLE COMMUNITY SCHOOLS","LIVINGSTON",47,3209.96,140,2902639.04,904,436,19838262.13,6180,464,499395.67,156,656,23424526.84,7297,687,11049820.02,3464,539,2797903.59,877,362,231646.81,11577,25,14079370.42,4386,515,13674422.18,4260,466,1550159.21,483,438,2659554.49,829,651,0,0,0,2202240.97,686,623,1438211.29,448,147,7850165.96,2446,619,6041035.26,1882,364,21929536.38,6832,656,23665143.1,7372,649,6894065.94,52869,224,1.65591799756853e-315,104413,256,4.95702707655459e-316,31256,427,130.4,24,627,"H",10.61,9.4,2005,"200547030"
47060,"HARTLAND CONSOLIDATED SCHOOLS","LIVINGSTON",47,5393.2,66,6658307.59,1235,336,33987862.9,6302,411,365586.08,68,731,42701154.7,7918,395,19660076.26,3645,451,4691009.91,870,370,0,0,0,24351086.17,4515,462,23687620.54,4392,404,1451436.13,269,628,5202228.26,965,496,0,0,0,5518409.77,1023,222,2547719.04,472,117,14719793.2,2729,465,10532667.91,1953,314,39070879.37,7244,511,43990358.08,8157,345,13325130.47,59091,60,3.89938323365243e-315,146341,113,9.84715287222552e-316,36956,379,225.5,24,627,"D",0,0,2005,"200547060"
47070,"HOWELL PUBLIC SCHOOLS","LIVINGSTON",47,8506.72,33,15651975.73,1840,207,44234580.14,5200,649,912329.39,107,703,61921888.26,7279,699,29942181,3544,500,8444532.17,999,265,52882.33,925,149,38439595.5,4519,459,37449583.89,4402,396,3527183.69,415,508,7619527.39,896,583,0,0,0,5578961.08,656,654,3149133.7,370,281,19874805.86,2336,672,15787486.89,1856,378,58314401.36,6855,652,62446550.14,7341,659,19443357.49,58759,66,6.25411699383625e-315,148806,105,3.57424790573648e-315,85043,167,330.9,26,713,"D",30.54,26.66,2005,"200547070"
47080,"PINCKNEY COMMUNITY SCHOOLS","LIVINGSTON",47,4984.51,79,3953331.07,793,473,30799741.89,6179,467,464634.45,93,718,35310008.1,7084,746,18243663.37,3660,440,4126681.4,828,407,0,0,0,22370344.77,4488,479,21679766.67,4349,425,2212242.4,444,485,3947321.69,792,688,0,0,0,3711801.46,745,516,1590142.1,319,397,11461507.65,2299,687,7294812.06,1463,551,33831852.42,6787,667,34771203.52,6976,737,11831670.59,57547,83,3.99222843519013e-315,162109,86,8.41560161592567e-316,34173,398,205.6,24,627,"E",0,0,2005,"200547080"
48040,"TAHQUAMENON AREA SCHOOLS","LUCE",48,1104.16,381,2572807.39,2330,147,5768528.72,5224,648,1205360.09,1092,100,9563626.2,8661,208,4113631.35,3726,404,1969168.26,1783,33,0,0,0,6082799.61,5509,100,5729030.54,5189,100,935915.56,848,154,1019868.88,924,547,0,0,0,787229.26,713,583,648997.77,588,37,3392011.47,3072,307,2146324.41,1944,323,9474811.08,8581,136,9599166.39,8694,213,2339504.72,40687,523,4.3690274468306e-316,80088,403,6.11259741323894e-316,112049,119,57.5,19,188,"L",0,0,2005,"200548040"
49010,"ST. IGNACE CITY SCHOOL DISTRICT","MACKINAC",49,805.07,439,1376221.86,1709,223,4225697.82,5249,645,834130.16,1036,113,6465179.25,8031,359,3208860.61,3986,244,719901.49,894,350,142868.46,0,0,4071630.56,5057,215,3889388.08,4831,197,458090.98,569,346,784004.23,974,489,0,0,0,632986.96,786,463,316547.44,393,234,2191629.61,2722,469,1630927.87,2026,271,6263260.17,7780,295,6676937.09,8294,300,1912270.33,47867,385,2.42613642870083e-316,60995,493,3.28403003987699e-316,82564,177,39.95,20,251,"M",0,0,2005,"200549010"
49020,"BOIS BLANC PINES SCHOOL DISTRICT","MACKINAC",49,2,760,73421.06,36711,1,11343.5,5672,594,2621.47,1311,73,87386.03,43693,1,51617.53,25809,1,41,21,728,0,0,0,51658.53,25829,1,51366.98,25683,1,180.9,90,711,8089.12,4045,5,0,0,0,8840.78,4420,4,1699.5,850,16,18810.3,9405,6,0,0,0,70468.83,35234,2,80155.9,40078,1,29976.68,29977,590,1.56048657976374e-317,1579230,2,8.71505613784729e-317,8819735,1,1,2,1,"N",0,0,2005,"200549020"
49040,"LES CHENEAUX COMMUNITY SCHOOL DISTRICT","MACKINAC",49,414.99,563,2089283,5035,44,1181573.79,2847,733,410847.22,990,117,3681704.01,8872,168,1474191.7,3552,495,476700.29,1149,170,0,0,0,1950891.99,4701,363,1872396.82,4512,340,78902.34,190,667,735067.16,1771,149,0,0,0,371961.61,896,322,241589.16,582,41,1427520.27,3440,228,966469.98,2329,143,3378412.26,8141,211,3534981.89,8518,254,926947.39,43601,485,2.68246993859129e-316,130832,145,5.29667833476278e-316,258334,37,21.26,20,251,"N",0,0,2005,"200549040"
49055,"ENGADINE CONSOLIDATED SCHOOLS","MACKINAC",49,275.14,627,1598387.47,5809,32,687649.63,2499,738,270426.72,983,119,2561374.84,9309,128,1167833.04,4245,152,376807.09,1370,87,0,0,0,1544640.13,5614,88,1452341.09,5279,87,73134.35,266,633,399790.37,1453,224,0,0,0,264162.84,960,261,177407.48,645,30,914495.04,3324,248,621890.23,2260,163,2459135.17,8938,112,2573292.94,9353,133,715274.31,44789,464,1.60821435868986e-316,118306,191,4.23653796333021e-316,311654,28,15.97,17,100,"N",0,0,2005,"200549055"
49070,"MORAN TOWNSHIP SCHOOL DISTRICT","MACKINAC",49,87.18,720,923015.35,10587,12,12503.38,143,757,114350.57,1312,72,1087381.95,12473,34,469023.44,5380,40,61330.52,703,503,0,0,0,530353.96,6083,54,501035.64,5747,47,6662.31,76,716,135776.11,1557,201,0,0,0,70019.96,803,440,51080.71,586,38,263539.09,3023,320,142470.86,1634,501,793893.05,9106,99,1001830.99,11492,46,289128,41304,510,1.03108461783346e-316,239383,24,2.4883752120847e-316,577716,13,7,12,22,"N",0,0,2005,"200549070"
49110,"MACKINAC ISLAND PUB SCHOOLS","MACKINAC",49,70,726,1115465.39,15935,6,119503.1,1707,746,128394.09,1834,25,1363362.58,19477,6,621067.82,8872,6,71190.04,1017,254,0,0,0,692257.86,9889,8,619851.48,8855,7,10917.99,156,686,215004.22,3071,17,0,0,0,134073.62,1915,43,11594.95,166,532,371590.78,5308,43,255823.91,3655,17,1063848.64,15198,14,1151246.06,16446,17,363924.87,45491,450,8.94438658867742e-317,258623,19,7.09927091482682e-316,2052726,3,8,9,9,"N",0,0,2005,"200549110"
50010,"CENTERLINE PUBLIC SCHOOLS","MACOMB",50,2897.26,160,12140042.47,4190,62,17627745.03,6084,501,1300304.29,449,299,31068091.79,10723,59,14798730.18,5108,48,3020753.54,1043,232,0,0,0,17819483.72,6150,50,17463647.22,6028,35,3681847.1,1271,49,3948627.29,1363,244,0,0,0,3942647.65,1361,127,971068.95,335,366,12544190.99,4330,103,10251157.91,3538,21,30363674.71,10480,50,31550355.4,10890,65,9570470.85,66647,12,1.39470302028403e-315,97434,295,1.68743221688068e-315,117884,110,143.6,20,251,"I",0,0,2005,"200550010"
50020,"EAST DETROIT PUBLIC SCHOOLS","MACOMB",50,5974.93,57,5833122.92,976,413,41934903.09,7018,161,2548207.92,426,319,50896660.79,8518,229,22150858.29,3753,381,6468650.53,1096,195,378587.14,5210,59,28998095.96,4853,288,27627663.57,4624,281,5491980.16,919,118,6122228.72,1025,436,0,0,0,7019787.17,1175,173,774497.68,130,545,19408493.73,3248,265,15791876.85,2643,87,48406589.69,8102,218,50227047.11,8406,276,14505251.74,60088,53,2.79667492209463e-315,94738,313,9.42215281123611e-316,31918,415,241.4,24,627,"D",48.69,23.97,2005,"200550020"
50030,"ROSEVILLE COMMUNITY SCHOOLS","MACOMB",50,6535.68,49,11759672.14,1799,212,40625005.14,6216,444,2508054.95,384,363,55114436.57,8433,240,27277095.24,4174,172,6358615.64,973,291,11863.91,0,0,33647574.79,5148,191,32331377.81,4947,165,6347784.03,971,105,7173260.43,1098,362,0,0,0,6940176.72,1062,207,1353263.23,207,509,21814484.41,3338,246,17945103.18,2746,69,55462059.2,8486,146,56401828.51,8630,231,18494957.63,65054,22,3.10799885238866e-315,96251,302,2.50831786061772e-315,77680,192,284.3,23,546,"D",0,0,2005,"200550030"
50040,"ANCHOR BAY SCHOOL DISTRICT","MACOMB",50,6819.35,46,6721925.96,986,410,42447122.32,6225,442,1942169.36,285,493,51131702.86,7498,586,25436496.27,3759,378,5780188.93,854,384,73467.83,1401,134,31290153.03,4588,429,30208628,4430,383,4967022.67,728,207,5307016.37,778,705,0,0,0,6563305.96,962,259,2292559.36,336,364,19129904.36,2805,422,14765168.14,2165,197,50420057.39,7394,434,51561915.63,7561,569,16367353.5,58268,68,4.27332904089146e-315,126835,165,1.12612970594714e-315,33424,402,280.9,24,627,"D",28.68,23.75,2005,"200550040"
50050,"ARMADA AREA SCHOOLS","MACOMB",50,2022.65,237,1850958.54,915,432,12968170.71,6411,369,525106,260,526,15344235.25,7586,536,7692879.05,3803,351,1301395.01,643,552,0,0,0,8994274.06,4447,496,8751544.88,4327,434,1484809.2,734,204,2539997.76,1256,275,0,0,0,1496922.79,740,529,747073.51,369,286,6268803.26,3099,302,5002596.45,2473,109,15263077.32,7546,368,15623694.87,7724,507,4965791.67,56333,112,1.2866710214169e-315,128754,155,2.99904447742665e-316,30011,438,88.15,23,546,"J",0,0,2005,"200550050"
50070,"CLINTONDALE COMM SCHOOLS","MACOMB",50,4114.11,97,4406022.76,1071,381,24582494.04,5975,540,1943177.88,472,284,31636430.72,7690,491,13441600.41,3995,239,4900021.06,1456,64,829427.97,1107,144,19171049.44,4660,385,13383404.49,3253,585,2405917.98,585,326,4306941.92,1047,413,0,0,0,3778697.57,918,300,593070.76,144,541,11084628.23,2694,481,9425711.84,2291,149,30255677.67,7354,453,31654222.8,7694,516,5571824.11,50884,286,1.09378747707847e-315,53811,513,6.35283204109248e-316,31254,428,109.5,31,746,"F",421.67,327.65,2005,"200550070"
50080,"CHIPPEWA VALLEY SCHOOLS","MACOMB",50,14428.18,13,15705101.42,1089,378,86808061.12,6017,526,3120921.85,216,590,105724064.62,7328,672,56149238.9,3913,283,10949192.75,763,458,193520.69,2480,105,67291952.34,4664,383,65669541.01,4551,319,11243540.75,779,179,11430319.51,792,688,0,0,0,9690150.06,672,637,3434441.38,238,495,35798451.7,2481,596,28836441.75,1999,285,103090404.04,7145,551,105273764.76,7296,673,38582050.32,68481,7,1.21739084508058e-314,170779,74,3.00266070198957e-315,42122,341,563.4,25,683,"C",44.17,33.87,2005,"200550080"
50090,"FITZGERALD PUBLIC SCHOOLS","MACOMB",50,3177.54,142,8522827.4,2682,115,19146161.98,6025,524,1849711.86,582,226,30917939.24,9730,107,11070743.59,3484,532,3917271.43,1233,132,0,0,0,14988015.02,4717,358,14371233.03,4523,333,3626309.49,1141,68,2776937.55,874,609,0,0,0,4394309.48,1383,125,858323.51,270,463,11655880.03,3668,187,8633150.61,2717,76,26643895.05,8385,162,28442424.42,8951,171,7232859.83,58804,64,9.26489384064712e-316,59015,499,1.99493464821726e-315,127073,97,123,26,713,"H",0,0,2005,"200550090"
50100,"FRASER PUBLIC SCHOOLS","MACOMB",50,5077.31,75,9487804.45,1869,202,33556025.83,6609,281,1569725.46,309,461,44614906.27,8787,177,21524851.42,4239,153,4235728.9,834,401,0,0,0,25760580.32,5074,210,25151640.67,4954,163,5154182.24,1015,91,5257889.07,1036,428,0,0,0,4935095.8,972,249,1354362.76,267,468,16701529.87,3289,258,13856217.36,2729,72,42462110.19,8363,167,43989674,8664,223,13913370.99,62560,39,2.80761459279403e-315,111923,219,1.87692328910589e-315,74822,201,222.4,23,546,"D",0,0,2005,"200550100"
50120,"LAKESHORE PUBLIC SCHOOLS","MACOMB",50,3340.83,132,4569711.38,1368,298,24381479.57,7298,91,3932291.79,1177,89,32938144.62,9859,94,12267372.55,3742,387,2754406.04,840,397,2656610.55,42725,4,17678389.14,5292,151,16994162.55,5087,126,3661933.22,1096,79,4278823.28,1281,271,0,0,0,3661165.71,1096,195,613693.35,184,523,12215615.56,3656,189,10200687.08,3053,41,29894004.7,8948,110,32237978.07,9650,111,7970435.52,57300,89,2.49984887881544e-315,151452,102,5.18234062546434e-316,31397,424,139.1,24,627,"H",33.92,28.26,2005,"200550120"
50130,"LAKEVIEW PUBLIC SCHOOLS","MACOMB",50,2949.37,158,3739641.26,1268,330,20797044.47,7051,154,657893,223,574,25194578.73,8542,225,11490603.39,3896,295,2855444.94,968,293,0,0,0,14346048.33,4864,278,13965038.99,4735,231,2592810.32,879,136,3306332.73,1121,352,0,0,0,2655558.15,900,316,427011.8,145,540,8981713,3045,314,6437894.2,2183,190,23327761.33,7909,271,24763892.66,8396,281,7477187.61,56304,114,2.38026209751983e-315,163347,84,5.75493000184859e-316,39494,362,132.8,22,443,"I",0,0,2005,"200550130"
50140,"L'ANSE CREUSE PUBLIC SCHOOLS","MACOMB",50,11796.15,17,21035224.53,1783,215,71424190.94,6055,512,4145008.87,351,396,96734053.83,8200,302,41619544.53,3594,472,11848663.79,1023,247,1375831.76,6377,50,54844040.08,4649,394,52497724.34,4450,371,9512360.36,806,169,11199123.18,949,516,0,0,0,8815534.25,747,510,4435385.62,376,270,33962403.41,2879,390,27443184.12,2326,145,88806443.49,7528,377,94032333,7971,414,25502349.19,56760,104,7.15354834909688e-315,122743,178,4.26946950876059e-315,73257,208,449.3,26,713,"C",109.08,106.68,2005,"200550140"
50160,"MT. CLEMENS COMMUNITY SCHOOLS","MACOMB",50,2807.71,170,6855056.78,2442,139,20101730.05,7159,122,2182360.81,777,145,29139147.64,10378,76,13347399.38,4754,63,4760368.14,1695,38,0,0,0,18107767.52,6449,37,17092848.48,6088,31,2990251.86,1065,83,3378946.98,1203,309,74625.36,27,9,3239569.66,1154,180,987785.62,352,329,10596554.12,3774,172,6548850.87,2332,141,28704321.64,10223,56,29476672.35,10498,78,8285660.24,56365,110,1.24507498252688e-315,89755,345,1.10423371947672e-315,79602,186,147,19,188,"I",0,0,2005,"200550160"
50170,"NEW HAVEN COMMUNITY SCHOOLS","MACOMB",50,1175.64,363,3090089.17,2628,119,5693495.45,4843,680,714391.23,608,204,9503321.29,8084,341,4025950.68,3424,556,1648321.86,1402,79,6341.73,0,0,5680614.27,4832,300,5485924.39,4666,260,1030885.77,877,138,1145129.06,974,489,0,0,0,1117942.92,951,268,530397.43,451,142,3824355.18,3253,264,2600456.35,2212,181,9504969.45,8085,223,9916825.2,8435,267,2357593.32,51241,272,9.20287867137456e-316,158440,93,7.52017996404896e-316,129470,93,46.01,26,713,"L",0,0,2005,"200550170"
50180,"RICHMOND COMMUNITY SCHOOLS","MACOMB",50,2093.77,226,2664997.72,1273,328,12135863.24,5796,572,614792.98,294,480,15596263.18,7449,612,7410114.74,3539,505,1716419.98,820,414,0,0,0,9126534.72,4359,526,8858286.58,4231,472,1448113.34,692,230,2365791.96,1130,346,0,0,0,1372848.84,656,654,803108.27,384,257,5989862.41,2861,394,4754170.74,2271,160,15116397.13,7220,524,15853197.62,7572,565,4671975.41,49968,315,1.57766366125958e-315,152511,101,5.83002684366547e-316,56358,268,93.5,22,443,"J",0,0,2005,"200550180"
50190,"ROMEO COMMUNITY SCHOOLS","MACOMB",50,5578.31,61,9527708.23,1708,224,33353726.64,5979,538,1626267.07,292,482,44519134.44,7981,378,20371747.15,3659,441,5127871.33,921,328,267173.62,25739,11,25766792.1,4619,414,24938931.1,4471,359,5554440.46,996,99,4674162.08,838,643,0,0,0,5223910.65,936,281,2561024.11,459,132,18013537.3,3229,269,14277740.7,2560,99,43780329.4,7848,284,44829578.84,8036,390,12972912.73,57606,81,4.70827173822565e-315,170834,73,2.15692540407223e-315,78261,190,225.2,25,683,"D",5.26,5.12,2005,"200550190"
50200,"SOUTH LAKE SCHOOLS","MACOMB",50,2396.96,197,6182509.76,2579,125,16372916.11,6831,204,811273.52,338,411,23366699.39,9748,106,10183267.95,4248,151,2051686.55,856,382,0,0,0,12234954.5,5104,204,11609787.36,4844,192,4912771.43,2050,10,2180723.28,910,567,0,0,0,3221238.53,1344,132,504928.17,211,507,10819661.41,4514,77,8786204.34,3666,15,23054615.91,9618,78,24266860.59,10124,91,6458740.17,56163,117,2.30920996363788e-315,194993,54,8.39680666706596e-316,70904,217,115,21,339,"J",0,0,2005,"200550200"
50210,"UTICA COMMUNITY SCHOOLS","MACOMB",50,29550.21,2,48252835.1,1633,247,179880956.32,6087,499,6786892.83,230,562,246431427.75,8339,263,122526873.12,4182,170,20236486.13,691,514,984039.79,3860,71,143747399.04,4865,277,138793502.7,4697,246,22893657.21,775,182,23172767.11,784,698,0,0,0,26926151.62,911,302,12245124.26,414,197,85237700.2,2885,385,70108466.04,2373,133,228985099.24,7749,305,232930656.12,7883,440,79718715.69,63673,31,2.30061752322982e-314,157579,94,9.8425740595648e-315,67416,226,1252,23,546,"B",121.8,133.14,2005,"200550210"
50220,"VAN DYKE PUBLIC SCHOOLS","MACOMB",50,4158.98,95,8341950.79,2006,181,28003803.68,6733,240,2920097.93,702,171,40441959.17,9724,108,16855107.09,4072,204,6028324.24,1456,64,95658.39,4836,63,22979089.72,5525,99,22203163.43,5339,83,5398866.7,1298,45,4589402.1,1103,361,0,0,0,5059885.14,1217,162,1124516.28,270,463,16172670.22,3889,158,13317963.21,3202,34,39151759.94,9414,85,41460939.69,9969,95,10771182.84,74800,2,8.90884691516856e-316,43356,529,1.65115762072363e-315,80356,185,144,29,744,"F",13.53,6.25,2005,"200550220"
50230,"WARREN CONSOLIDATED SCHOOLS","MACOMB",50,15577.68,10,54018505.52,3468,78,98005716.3,6291,416,5357762.05,344,402,157842731.26,10133,80,69217579.54,4487,97,14306502.1,927,323,490450.27,3268,81,84014531.91,5393,124,79753170.23,5120,119,18492799.2,1187,58,18790503.3,1206,306,0,0,0,20010136.92,1285,144,5430965.07,349,337,62724404.49,4027,144,50276776.95,3227,31,146738936.4,9420,84,155526018.63,9984,94,45782211.32,66972,11,1.17726572113905e-314,152963,99,7.93448501070612e-315,103094,132,683.6,23,546,"C",78.6,71.46,2005,"200550230"
50240,"WARREN WOODS PUBLIC SCHOOLS","MACOMB",50,3273.18,137,5479754.54,1674,233,22306398.19,6815,214,1098174,336,414,28988984.59,8857,172,11416718.82,3529,514,3061511.75,946,307,295638.66,7792,39,14773869.23,4514,464,14074803.18,4300,444,4051305.09,1238,51,4033938.67,1232,293,0,0,0,4589551.13,1402,120,733611.73,224,499,13408406.62,4096,133,10062631.49,3074,39,28182275.85,8610,132,29027627.91,8868,185,7229427.17,58872,62,2.07568297849985e-315,128353,159,9.1785026581663e-316,56757,265,122.8,26,713,"H",21.56,16.38,2005,"200550240"
50905,"ARTS ACADEMY IN THE WOODS","MACOMB",50,297,613,8178.13,28,727,2132916.38,7182,114,40850.5,138,674,2181945.01,7347,665,1262958.32,4252,150,110682.99,373,674,0,0,0,1373641.31,4625,405,1294563.51,4359,418,19575.44,66,717,420578.64,1416,229,0,0,0,214438.19,722,567,0,0,0,654592.27,2204,716,128767.71,434,596,2028233.58,6829,657,2082925.98,7013,732,788518.17,33215,581,0,0,0,0,0,0,23.74,13,28,"N",0,0,2005,"200550905"
50910,"BEN ROSS PUBLIC SCHOOL ACADEMY","MACOMB",50,477,537,8284.91,17,735,3376797.73,7079,142,0,0,0,4673144.64,9797,99,1503151.01,3151,624,300087.16,629,558,0,0,0,1803238.17,3780,627,1666024.42,3493,575,258986.88,543,373,970273.75,2034,94,0,0,0,954005.67,2000,36,0,0,0,2183266.3,4577,73,558621.69,1171,570,3986504.47,8357,170,4673144.17,9797,107,840961.86,36564,562,0,0,0,0,0,0,23,21,339,"N",0,0,2005,"200550910"
51020,"BEAR LAKE SCHOOL DISTRICT","MANISTEE",51,376,579,745928.14,1984,186,1983848.59,5276,642,459172.42,1221,82,3229652.15,8590,219,1381482.31,3674,432,254479.18,677,522,0,0,0,1635961.49,4351,531,1579287.45,4200,485,104999.57,279,618,458682.18,1220,300,0,0,0,251583.25,669,641,128905.49,343,347,944170.49,2511,576,553900.07,1473,548,2580131.98,6862,646,3152043,8383,284,878377.3,48342,369,1.70911368004768e-316,92002,329,1.74077696390584e-316,93707,151,18.17,21,339,"N",0,0,2005,"200551020"
51045,"KALEVA NORMAN - DICKSON SCHOOLS","MANISTEE",51,905,418,1846814.19,2041,176,5556042.26,6139,477,3131986.98,3461,5,10576546.43,11687,39,4043912.01,4468,100,860804.61,951,302,0,0,0,4904716.62,5420,114,4591213.56,5073,128,373036.99,412,514,1185669.71,1310,261,0,0,0,790886.13,874,346,488333.17,540,54,2837926,3136,296,1846632.25,2040,262,7742642.62,8555,139,10358693.81,11446,48,2494866.97,48444,368,3.58412709417103e-316,80159,402,4.40590465485589e-316,98538,143,51.5,18,134,"M",0,0,2005,"200551045"
51060,"ONEKAMA CONSOLIDATED SCHOOLS","MANISTEE",51,462.6,546,1992591.09,4307,59,1757587.58,3799,715,271320.37,587,218,4021499.04,8693,198,2193708.34,4742,66,267375.28,578,587,0,0,0,2461083.62,5320,147,2276771.89,4922,175,76068.43,164,679,693683.32,1500,211,0,0,0,410446.18,887,335,158999.46,344,344,1339197.39,2895,379,815457.22,1763,436,3800281.01,8215,197,3973941.23,8590,240,1268018.08,45286,456,4.11735248191478e-316,180147,63,5.23548005362905e-316,229069,43,28,17,100,"N",0,0,2005,"200551060"
51070,"MANISTEE AREA PUBLIC SCHOOLS","MANISTEE",51,1761.59,267,4091273.67,2322,150,8389251.04,4762,683,522465.32,297,474,13796098.99,7832,430,6923400.39,3930,270,1115938.19,633,555,0,0,0,8039338.58,4564,437,7679539.19,4359,418,709308.83,403,519,1454935.62,826,654,0,0,0,1536674.35,872,348,570369.82,324,391,4271288.62,2425,630,3005061.64,1706,469,12310627.2,6988,604,13152133.74,7466,611,4599493.77,51680,260,8.4231483204462e-316,96780,301,9.19801064256609e-316,105683,127,89,20,251,"K",0,0,2005,"200551070"
51903,"CASMAN ALTERNATIVE ACADEMY","MANISTEE",51,91,718,135056.94,1484,275,633410.95,6961,177,142751.81,1569,46,911219.7,10013,86,222153.69,2441,725,45733.19,503,636,0,0,0,267886.88,2944,729,237948.46,2615,598,241996.67,2659,5,193753.55,2129,78,3799.62,42,6,26901.88,296,752,4058.08,45,578,466710.18,5129,47,321265,3530,22,734597.06,8072,227,864119.89,9496,118,126660.47,31665,586,0,0,0,0,0,0,4,23,546,"N",0,0,2005,"200551903"
52015,"N.I.C.E. COMMUNITY SCHOOLS","MARQUETTE",52,1353.4,327,1803344.42,1332,315,8364436.34,6180,464,326470,241,551,10511698.68,7767,461,4557511.72,3477,536,1484493.39,1133,178,439854.46,10308,28,6481859.57,4789,322,6177911.61,4565,314,814117.96,602,313,916846.46,677,743,0,0,0,965209.38,713,583,594891.61,440,155,3291065.41,2432,627,2436294.8,1800,416,9772924.98,7221,523,10527383.31,7778,481,2737979.75,47993,384,4.09535104701357e-316,61246,491,3.2077012453722e-316,47971,307,57.05,23,546,"L",24.22,18.45,2005,"200552015"
52040,"GWINN AREA COMMUNITY SCHOOLS","MARQUETTE",52,1453.52,313,2169250.35,1492,272,8966479.12,6169,470,860948.93,592,214,12056527.4,8295,279,5259804.95,3619,465,1790367.57,1232,133,0,0,0,7050172.52,4850,292,6631337.87,4562,315,1130899.33,778,181,1531794.85,1054,408,0,0,0,1692262.64,1164,177,730363.69,502,77,5085320.51,3499,219,3539299.35,2435,118,12135493.03,8349,171,12493142.22,8595,239,3109589.13,40077,527,4.76170810478417e-316,66307,474,4.04249377973919e-316,56292,269,77.59,19,188,"L",0,0,2005,"200552040"
52090,"NEGAUNEE PUBLIC SCHOOLS","MARQUETTE",52,1502.1,302,1590333.48,1059,384,9372830.79,6240,440,407803.01,271,510,11535063.7,7679,497,5317198.79,3540,504,1835997.91,1222,139,0,0,0,7153196.7,4762,335,6943029.08,4622,283,1064068.51,708,223,1121616.6,747,720,0,0,0,977142.33,651,657,599557.32,399,221,3762384.76,2505,581,2942873.6,1959,309,10915581.46,7267,493,11579839.58,7709,510,3196845.29,48320,372,4.31482187440873e-316,58141,501,2.81074909347095e-316,37874,371,66.16,23,546,"K",0,0,2005,"200552090"
52100,"POWELL TOWNSHIP SCHOOL DISTRICT","MARQUETTE",52,55.12,733,720115.97,13065,11,60084.08,1090,749,48781,885,131,829610.15,15051,23,423938.26,7691,12,81558.91,1480,59,0,0,0,505497.17,9171,9,490666.12,8902,6,31777.36,577,336,80817.39,1466,220,0,0,0,87458.58,1587,91,62438.23,1133,11,262491.56,4762,61,152019.84,2758,67,767988.73,13933,19,827123.25,15006,23,244898.4,50495,297,6.67672458146092e-317,245171,22,1.766208597773e-316,648557,10,4.85,11,16,"N",0,0,2005,"200552100"
